TXNAME	GENEID
FBtr0332572	FBgn0010097
FBtr0081228	FBgn0010097
FBtr0081227	FBgn0051797
FBtr0336821	FBgn0265079
FBtr0081225	FBgn0032768
FBtr0336820	FBgn0024245
FBtr0081224	FBgn0024245
FBtr0081222	FBgn0032773
FBtr0081223	FBgn0032773
FBtr0301287	FBgn0032773
FBtr0336819	FBgn0032773
FBtr0081221	FBgn0032774
FBtr0310645	FBgn0032774
FBtr0081219	FBgn0032774
FBtr0081220	FBgn0032774
FBtr0300823	FBgn0032774
FBtr0081218	FBgn0032775
FBtr0081216	FBgn0032775
FBtr0081217	FBgn0032775
FBtr0300822	FBgn0032775
FBti0019202-RA	FBti0019202
FBti0062045-RA	FBti0062045
FBtr0334167	FBgn0041789
FBtr0306598	FBgn0041789
FBtr0334166	FBgn0041789
FBtr0081213	FBgn0041789
FBtr0081212	FBgn0041789
FBtr0081211	FBgn0041789
FBtr0100449	FBgn0041789
FBtr0081210	FBgn0041789
FBtr0081214	FBgn0041789
FBtr0091700	FBgn0065096
FBtr0081209	FBgn0032783
FBtr0334176	FBgn0032783
FBtr0081208	FBgn0032783
FBtr0081207	FBgn0032783
FBtr0308679	FBgn0032783
FBtr0081288	FBgn0024230
FBtr0332320	FBgn0284220
FBtr0081287	FBgn0284220
FBtr0346502	FBgn0267287
FBtr0332319	FBgn0264391
FBtr0332318	FBgn0032787
FBtr0302930	FBgn0032787
FBtr0081285	FBgn0032790
FBtr0081284	FBgn0032793
FBtr0331327	FBgn0032793
FBtr0081282	FBgn0032796
FBtr0081283	FBgn0032796
FBtr0329963	FBgn0032796
FBti0019203-RA	FBti0019203
FBtr0302108	FBgn0032797
FBtr0081280	FBgn0032797
FBtr0302107	FBgn0032797
FBtr0081281	FBgn0032797
FBtr0299519	FBgn0032797
FBtr0307113	FBgn0263095
FBtr0081279	FBgn0032799
FBtr0303779	FBgn0032801
FBtr0344843	FBgn0032801
FBtr0081277	FBgn0032801
FBtr0081278	FBgn0032801
FBtr0303780	FBgn0032801
FBtr0081276	FBgn0032805
FBtr0081269	FBgn0005672
FBtr0081270	FBgn0005672
FBtr0100597	FBgn0005672
FBtr0081267	FBgn0005672
FBtr0081268	FBgn0005672
FBtr0304504	FBgn0262460
FBtr0304505	FBtr0304505_df_nrg
FBtr0309747	FBtr0309747_df_nrg
FBtr0304215	FBgn0262377
FBtr0304216	FBtr0304216_df_nrg
FBtr0472702	FBtr0472702_df_nrg
FBtr0304464	FBgn0262449
FBtr0304465	FBtr0304465_df_nrg
FBtr0309745	FBtr0309745_df_nrg
FBtr0081266	FBgn0032811
FBtr0081263	FBgn0032812
FBtr0081264	FBgn0032812
FBtr0331245	FBgn0032812
FBtr0331246	FBgn0032812
FBtr0081262	FBgn0032813
FBtr0344042	FBgn0266313
FBtr0344043	FBgn0266313
FBtr0344044	FBgn0266314
FBti0019776-RA	FBti0019776
FBtr0343860	FBgn0005590
FBtr0081261	FBgn0005590
FBti0019205-RA	FBti0019205
FBtr0100352	FBgn0032815
FBtr0331244	FBgn0032815
FBtr0081325	FBgn0032815
FBtr0100351	FBgn0032815
FBtr0305952	FBgn0032815
FBtr0331243	FBgn0032815
FBtr0343859	FBgn0266211
FBtr0081324	FBgn0032817
FBtr0081323	FBgn0032818
FBtr0081321	FBgn0032820
FBtr0343856	FBgn0032820
FBtr0343857	FBgn0032820
FBtr0347410	FBgn0032820
FBti0019206-RA	FBti0019206
FBtr0089320	FBgn0000529
FBtr0343855	FBgn0000529
FBti0062084-RA	FBti0062084
FBti0062085-RA	FBti0062085
FBtr0332179	FBgn0032821
FBtr0081318	FBgn0032821
FBtr0300966	FBgn0032821
FBtr0300967	FBgn0032821
FBtr0081316	FBgn0004811
FBtr0081317	FBgn0004811
FBtr0332246	FBgn0004811
FBtr0081315	FBgn0043022
FBtr0332245	FBgn0032824
FBtr0081314	FBgn0032824
FBtr0081313	FBgn0003922
FBti0019781-RA	FBti0019781
FBtr0081312	FBgn0032827
FBtr0304883	FBgn0262543
FBtr0332244	FBgn0262543
FBtr0081310	FBgn0044811
FBtr0081309	FBgn0053117
FBtr0345080	FBgn0266693
FBtr0100106	FBgn0054051
FBtr0304045	FBgn0054051
FBtr0304123	FBgn0262140
FBtr0081308	FBgn0032834
FBtr0346481	FBgn0267265
FBtr0332183	FBgn0042129
FBtr0081306	FBgn0014000
FBtr0345432	FBgn0264443
FBtr0332564	FBgn0264443
FBtr0332565	FBgn0264443
FBtr0332566	FBgn0264443
FBtr0343851	FBgn0266213
FBtr0081350	FBgn0032839
FBti0062645-RA	FBti0062645
FBti0062117-RA	FBti0062117
FBti0062119-RA	FBti0062119
FBti0062121-RA	FBti0062121
FBtr0081348	FBgn0014127
FBtr0081349	FBgn0014127
FBtr0343850	FBgn0014127
FBtr0081347	FBgn0003978
FBtr0343849	FBgn0266212
FBtr0343848	FBgn0032843
FBtr0089395	FBgn0003141
FBtr0310561	FBgn0263773
FBtr0310560	FBgn0263773
FBtr0310559	FBgn0263773
FBtr0310558	FBgn0263773
FBtr0081341	FBgn0032845
FBtr0331618	FBgn0032845
FBtr0081340	FBgn0032847
FBtr0081338	FBgn0032849
FBtr0081339	FBgn0032849
FBtr0089388	FBgn0032851
FBti0019782-RA	FBti0019782
FBti0062649-RA	FBti0062649
FBti0019783-RA	FBti0019783
FBti0019784-RA	FBti0019784
FBti0019785-RA	FBti0019785
FBti0019787-RA	FBti0019787
FBti0062642-RA	FBti0062642
FBti0062115-RA	FBti0062115
FBtr0345683	FBgn0032853
FBtr0081378	FBgn0032853
FBti0062174-RA	FBti0062174
FBti0019789-RA	FBti0019789
FBti0059669-RA	FBti0059669
FBti0059670-RA	FBti0059670
FBti0019791-RA	FBti0019791
FBti0019793-RA	FBti0019793
FBti0019795-RA	FBti0019795
FBti0019798-RA	FBti0019798
FBti0019799-RA	FBti0019799
FBti0059749-RA	FBti0059749
FBti0019805-RA	FBti0019805
FBti0060272-RA	FBti0060272
FBti0062795-RA	FBti0062795
FBti0059702-RA	FBti0059702
FBti0059747-RA	FBti0059747
FBti0215311-RA	FBti0215311
FBti0059673-RA	FBti0059673
FBti0059701-RA	FBti0059701
FBti0062777-RA	FBti0062777
FBti0019819-RA	FBti0019819
FBti0019820-RA	FBti0019820
FBti0062749-RA	FBti0062749
FBti0062693-RA	FBti0062693
FBtr0344578	FBgn0058172
FBtr0100850	FBgn0250817
FBtr0081376	FBgn0259998
FBtr0345635	FBgn0259998
FBtr0081375	FBgn0260000
FBti0059744-RA	FBti0059744
FBtr0308759	FBgn0263333
FBtr0308760	FBgn0263333
FBti0019210-RA	FBti0019210
FBtr0309806	FBgn0263581
FBtr0081374	FBgn0011638
FBti0062779-RA	FBti0062779
FBtr0479837	FBgn0026756
FBti0062818-RA	FBti0062818
FBtr0081371	FBgn0032856
FBtr0081369	FBgn0032857
FBtr0336750	FBgn0032857
FBtr0081370	FBgn0032857
FBti0062841-RA	FBti0062841
FBtr0081367	FBgn0032858
FBtr0346417	FBgn0032858
FBtr0307019	FBgn0032860
FBtr0307020	FBgn0032860
FBti0062842-RA	FBti0062842
FBtr0309808	FBgn0263582
FBtr0309807	FBgn0263582
FBtr0081365	FBgn0051683
FBtr0330662	FBgn0051683
FBtr0332971	FBgn0042175
FBtr0081364	FBgn0042175
FBtr0081363	FBgn0032864
FBtr0332970	FBgn0032864
FBtr0344045	FBgn0266315
FBtr0306287	FBgn0262878
FBtr0343229	FBgn0262878
FBtr0344576	FBgn0262879
FBti0062848-RA	FBti0062848
FBti0062851-RA	FBti0062851
FBtr0346485	FBgn0267271
FBtr0452188	FBgn0284409
FBti0019213-RA	FBti0019213
FBti0063318-RA	FBti0063318
FBtr0343861	FBgn0266214
FBtr0081407	FBgn0051677
FBtr0343803	FBgn0263583
FBtr0309809	FBgn0263583
FBtr0304383	FBgn0262425
FBtr0304384	FBtr0304384_df_nrg
FBti0063320-RA	FBti0063320
FBti0063321-RA	FBti0063321
FBtr0081406	FBgn0032869
FBtr0336829	FBgn0016054
FBtr0336830	FBgn0016054
FBtr0081404	FBgn0016054
FBtr0081405	FBgn0016054
FBtr0081403	FBgn0261787
FBtr0344108	FBgn0051678
FBtr0290060	FBgn0051678
FBtr0290059	FBgn0051678
FBtr0081401	FBgn0032876
FBtr0081399	FBgn0032876
FBtr0081397	FBgn0014859
FBtr0301347	FBgn0014859
FBtr0081396	FBgn0032878
FBtr0081395	FBgn0032879
FBtr0335150	FBgn0032879
FBtr0335149	FBgn0032880
FBtr0081393	FBgn0032880
FBti0015567-RA	FBti0015567
FBtr0081460	FBgn0032881
FBtr0335148	FBgn0032881
FBtr0081459	FBgn0032883
FBtr0335147	FBgn0032883
FBtr0089946	FBgn0250785
FBtr0335501	FBgn0250785
FBtr0089945	FBgn0250785
FBtr0089947	FBgn0250785
FBtr0335146	FBgn0250785
FBtr0081455	FBgn0053322
FBtr0081454	FBgn0067311
FBtr0081453	FBgn0067312
FBtr0081452	FBgn0032888
FBtr0290042	FBgn0032891
FBti0019217-RA	FBti0019217
FBtr0081450	FBgn0028986
FBtr0339567	FBgn0028986
FBtr0339566	FBgn0265366
FBtr0081449	FBgn0032896
FBtr0081448	FBgn0032898
FBtr0301961	FBgn0032901
FBtr0081444	FBgn0032901
FBtr0081442	FBgn0032901
FBtr0081443	FBgn0032901
FBtr0330256	FBgn0032901
FBtr0081440	FBgn0032901
FBtr0081441	FBgn0032901
FBtr0081446	FBgn0032901
FBtr0081447	FBgn0032901
FBtr0330255	FBgn0032901
FBtr0330257	FBgn0032901
FBtr0330258	FBgn0263996
FBtr0081445	FBgn0032901
FBti0019218-RA	FBti0019218
FBti0019825-RA	FBti0019825
FBtr0081439	FBgn0266369
FBtr0081438	FBgn0288834
FBtr0333011	FBgn0288834
FBtr0089944	FBgn0032907
FBtr0306031	FBgn0032908
FBti0063394-RA	FBti0063394
FBtr0342649	FBgn0265817
FBtr0290306	FBgn0250867
FBtr0331200	FBgn0250867
FBtr0290305	FBgn0250867
FBtr0347554	FBgn0250867
FBtr0331199	FBgn0250867
FBti0063442-RA	FBti0063442
FBtr0081507	FBgn0032910
FBtr0331378	FBgn0032910
FBtr0331377	FBgn0032910
FBtr0331376	FBgn0032910
FBti0063416-RA	FBti0063416
FBtr0346727	FBgn0053511
FBtr0300360	FBgn0053510
FBtr0091449	FBgn0053509
FBtr0091448	FBgn0053508
FBtr0114615	FBgn0284251
FBtr0332035	FBgn0264353
FBtr0334784	FBgn0264865
FBtr0334785	FBgn0264865
FBtr0306017	FBgn0023388
FBtr0333086	FBgn0023388
FBtr0333087	FBgn0023388
FBtr0081503	FBgn0023388
FBtr0081504	FBgn0023388
FBtr0301276	FBgn0023388
FBtr0081502	FBgn0086251
FBtr0333084	FBgn0086251
FBtr0333085	FBgn0086251
FBti0019827-RA	FBti0019827
FBti0019828-RA	FBti0019828
FBtr0081501	FBgn0024371
FBtr0346451	FBgn0024371
FBtr0081500	FBgn0032922
FBtr0301238	FBgn0032922
FBtr0081499	FBgn0032924
FBtr0343876	FBgn0266215
FBtr0306976	FBgn0263051
FBtr0306974	FBgn0263050
FBtr0306975	FBgn0263051
FBtr0346588	FBgn0263051
FBtr0346589	FBgn0263050
FBtr0343875	FBgn0000239
FBtr0301342	FBgn0000239
FBtr0309773	FBgn0263474
FBtr0081493	FBgn0011829
FBtr0081494	FBgn0011829
FBtr0081495	FBgn0011829
FBtr0343874	FBgn0051624
FBtr0301928	FBgn0051624
FBtr0081491	FBgn0051624
FBtr0343873	FBgn0051988
FBtr0081490	FBgn0051988
FBti0063454-RA	FBti0063454
FBti0063462-RA	FBti0063462
FBtr0331678	FBgn0032935
FBtr0081487	FBgn0032935
FBtr0081489	FBgn0003930
FBtr0081488	FBgn0032934
FBtr0081486	FBgn0051626
FBtr0081485	FBgn0051626
FBti0063464-RA	FBti0063464
FBti0063478-RA	FBti0063478
FBti0063535-RA	FBti0063535
FBti0063479-RA	FBti0063479
FBti0063480-RA	FBti0063480
FBti0063483-RA	FBti0063483
FBti0019221-RA	FBti0019221
FBti0063487-RA	FBti0063487
FBtr0330681	FBgn0041336
FBti0063504-RA	FBti0063504
FBtr0081527	FBgn0032940
FBtr0301461	FBgn0032940
FBtr0081524	FBgn0032940
FBtr0081525	FBgn0032940
FBtr0301458	FBgn0032940
FBtr0301459	FBgn0032940
FBtr0301460	FBgn0032940
FBtr0301462	FBgn0032940
FBtr0301463	FBgn0032940
FBtr0301464	FBgn0032940
FBtr0301457	FBgn0032940
FBti0063505-RA	FBti0063505
FBti0063506-RA	FBti0063506
FBti0062120-RA	FBti0062120
FBti0063511-RA	FBti0063511
FBti0062126-RA	FBti0062126
FBtr0343230	FBgn0266020
FBti0062246-RA	FBti0062246
FBti0062149-RA	FBti0062149
FBti0062248-RA	FBti0062248
FBti0060301-RA	FBti0060301
FBti0062234-RA	FBti0062234
FBti0062152-RA	FBti0062152
FBti0062153-RA	FBti0062153
FBti0019223-RA	FBti0019223
FBti0062154-RA	FBti0062154
FBti0062250-RA	FBti0062250
FBti0062236-RA	FBti0062236
FBti0062092-RA	FBti0062092
FBti0062177-RA	FBti0062177
FBtr0081522	FBgn0041245
FBti0060300-RA	FBti0060300
FBti0060299-RA	FBti0060299
FBti0062178-RA	FBti0062178
FBti0062179-RA	FBti0062179
FBti0062183-RA	FBti0062183
FBti0062201-RA	FBti0062201
FBti0062238-RA	FBti0062238
FBti0019226-RA	FBti0019226
FBti0019227-RA	FBti0019227
FBti0019832-RA	FBti0019832
FBti0019833-RA	FBti0019833
FBti0019834-RA	FBti0019834
FBti0019836-RA	FBti0019836
FBtr0091914	FBgn0053910
FBtr0091913	FBgn0053909
FBtr0085927	FBgn0061209
FBtr0085926	FBgn0051611
FBtr0091912	FBgn0053908
FBtr0091911	FBgn0053907
FBtr0091910	FBgn0053906
FBtr0091909	FBgn0053905
FBtr0091908	FBgn0053904
FBtr0091907	FBgn0053903
FBtr0091906	FBgn0053902
FBtr0091905	FBgn0053901
FBtr0091904	FBgn0053900
FBtr0091903	FBgn0053899
FBtr0091902	FBgn0053898
FBtr0091901	FBgn0053897
FBtr0091900	FBgn0053896
FBtr0091899	FBgn0053895
FBtr0091898	FBgn0053894
FBtr0091897	FBgn0053893
FBtr0091896	FBgn0053892
FBtr0091895	FBgn0053891
FBtr0091894	FBgn0053890
FBtr0091893	FBgn0053889
FBtr0091892	FBgn0053888
FBtr0091891	FBgn0053887
FBtr0091890	FBgn0053886
FBtr0091889	FBgn0053885
FBtr0091888	FBgn0053884
FBtr0091887	FBgn0053883
FBtr0091886	FBgn0053882
FBtr0091885	FBgn0053881
FBtr0091884	FBgn0053880
FBtr0091883	FBgn0053879
FBtr0091882	FBgn0053878
FBtr0091881	FBgn0053877
FBtr0091880	FBgn0053876
FBtr0091879	FBgn0053875
FBtr0091878	FBgn0053874
FBtr0091877	FBgn0053873
FBtr0091876	FBgn0053872
FBtr0091875	FBgn0053871
FBtr0091874	FBgn0053870
FBtr0091873	FBgn0053869
FBtr0091872	FBgn0053868
FBtr0091871	FBgn0053867
FBti0062820-RA	FBti0062820
FBti0062911-RA	FBti0062911
FBti0062928-RA	FBti0062928
FBti0062845-RA	FBti0062845
FBti0062930-RA	FBti0062930
FBti0062255-RA	FBti0062255
FBti0062873-RA	FBti0062873
FBti0062913-RA	FBti0062913
FBti0019838-RA	FBti0019838
FBti0062929-RA	FBti0062929
FBti0019841-RA	FBti0019841
FBti0062256-RA	FBti0062256
FBtr0301174	FBgn0260718
FBtr0331679	FBgn0260718
FBti0062950-RA	FBti0062950
FBti0062821-RA	FBti0062821
FBtr0340651	FBgn0016919
FBtr0301173	FBgn0016919
FBti0062263-RA	FBti0062263
FBti0062264-RA	FBti0062264
FBti0062267-RA	FBti0062267
FBti0062268-RA	FBti0062268
FBtr0301172	FBgn0260719
FBti0062269-RA	FBti0062269
FBti0062853-RA	FBti0062853
FBti0062949-RA	FBti0062949
FBti0062934-RA	FBti0062934
FBtr0305503	FBgn0032955
FBtr0085922	FBgn0032955
FBtr0085923	FBgn0032955
FBtr0085921	FBgn0032955
FBtr0345685	FBgn0032955
FBti0062796-RA	FBti0062796
FBtr0100511	FBgn0032955
FBti0062797-RA	FBti0062797
FBti0062798-RA	FBti0062798
FBti0062799-RA	FBti0062799
FBti0062800-RA	FBti0062800
FBtr0100293	FBgn0022893
FBtr0085919	FBgn0022893
FBtr0085920	FBgn0022893
FBti0062910-RA	FBti0062910
FBti0062801-RA	FBti0062801
FBti0060319-RA	FBti0060319
FBti0062933-RA	FBti0062933
FBti0062872-RA	FBti0062872
FBti0062951-RA	FBti0062951
FBti0059646-RA	FBti0059646
FBti0062254-RA	FBti0062254
FBti0062912-RA	FBti0062912
FBtr0085917	FBgn0032957
FBtr0100618	FBgn0032957
FBtr0085914	FBgn0032957
FBtr0085915	FBgn0032957
FBtr0085918	FBgn0032957
FBtr0304885	FBgn0032957
FBtr0332967	FBgn0032957
FBti0062804-RA	FBti0062804
FBti0062814-RA	FBti0062814
FBti0062815-RA	FBti0062815
FBti0019844-RA	FBti0019844
FBti0060330-RA	FBti0060330
FBtr0332966	FBgn0000559
FBtr0085911	FBgn0000559
FBtr0085912	FBgn0000559
FBtr0091693	FBgn0065100
FBti0062954-RA	FBti0062954
FBti0062956-RA	FBti0062956
FBti0062957-RA	FBti0062957
FBti0019236-RA	FBti0019236
FBti0062972-RA	FBti0062972
FBti0062975-RA	FBti0062975
FBti0063510-RA	FBti0063510
FBti0063581-RA	FBti0063581
FBti0062985-RA	FBti0062985
FBti0019847-RA	FBti0019847
FBti0062986-RA	FBti0062986
FBti0062988-RA	FBti0062988
FBti0063561-RA	FBti0063561
FBti0062990-RA	FBti0062990
FBtr0332471	FBgn0086779
FBtr0301616	FBgn0086779
FBtr0301617	FBgn0086779
FBtr0085910	FBgn0086779
FBti0062991-RA	FBti0062991
FBti0062992-RA	FBti0062992
FBti0063534-RA	FBti0063534
FBti0063455-RA	FBti0063455
FBtr0085908	FBgn0051612
FBtr0300999	FBgn0051612
FBti0063459-RA	FBti0063459
FBti0063461-RA	FBti0063461
FBti0063465-RA	FBti0063465
FBtr0085909	FBgn0032964
FBti0063466-RA	FBti0063466
FBti0063468-RA	FBti0063468
FBti0060324-RA	FBti0060324
FBti0060323-RA	FBti0060323
FBti0063485-RA	FBti0063485
FBtr0345311	FBgn0265255
FBtr0339229	FBgn0265255
FBti0063489-RA	FBti0063489
FBti0063491-RA	FBti0063491
FBti0063493-RA	FBti0063493
FBti0063556-RA	FBti0063556
FBtr0475184	FBgn0286927
FBti0063508-RA	FBti0063508
FBti0063584-RA	FBti0063584
FBtr0343887	FBgn0266223
FBtr0343886	FBgn0266224
FBtr0343885	FBgn0266225
FBti0063587-RA	FBti0063587
FBti0063588-RA	FBti0063588
FBti0063609-RA	FBti0063609
FBti0063611-RA	FBti0063611
FBtr0345769	FBgn0266902
FBtr0085950	FBgn0032965
FBti0063612-RA	FBti0063612
FBti0063615-RA	FBti0063615
FBti0019848-RA	FBti0019848
FBtr0085949	FBgn0283728
FBtr0343884	FBgn0283728
FBti0063622-RA	FBti0063622
FBti0063625-RA	FBti0063625
FBti0063629-RA	FBti0063629
FBti0063630-RA	FBti0063630
FBti0063644-RA	FBti0063644
FBtr0346484	FBgn0267268
FBtr0343256	FBgn0266039
FBti0063647-RA	FBti0063647
FBti0063648-RA	FBti0063648
FBti0063649-RA	FBti0063649
FBti0063652-RA	FBti0063652
FBti0063661-RA	FBti0063661
FBtr0347504	FBgn0032969
FBtr0344210	FBgn0032969
FBti0019238-RA	FBti0019238
FBti0063663-RA	FBti0063663
FBti0060338-RA	FBti0060338
FBti0060336-RA	FBti0060336
FBtr0343882	FBgn0266221
FBtr0343881	FBgn0266221
FBti0019239-RA	FBti0019239
FBti0060335-RA	FBti0060335
FBti0063666-RA	FBti0063666
FBti0064046-RA	FBti0064046
FBti0064095-RA	FBti0064095
FBti0064049-RA	FBti0064049
FBti0064050-RA	FBti0064050
FBti0064052-RA	FBti0064052
FBti0064053-RA	FBti0064053
FBti0064054-RA	FBti0064054
FBtr0307507	FBgn0051601
FBtr0308578	FBgn0051601
FBtr0347481	FBgn0267921
FBti0060334-RA	FBti0060334
FBti0060333-RA	FBti0060333
FBtr0112364	FBgn0085202
FBti0064124-RA	FBti0064124
FBtr0301799	FBgn0260996
FBti0064128-RA	FBti0064128
FBti0064135-RA	FBti0064135
FBti0064137-RA	FBti0064137
FBti0064139-RA	FBti0064139
FBti0064146-RA	FBti0064146
FBti0064147-RA	FBti0064147
FBti0059639-RA	FBti0059639
FBti0060052-RA	FBti0060052
FBti0019851-RA	FBti0019851
FBti0060073-RA	FBti0060073
FBti0060023-RA	FBti0060023
FBti0064163-RA	FBti0064163
FBtr0085946	FBgn0051703
FBtr0085944	FBgn0040519
FBtr0306060	FBgn0040519
FBtr0085943	FBgn0032972
FBti0019242-RA	FBti0019242
FBti0019243-RA	FBti0019243
FBti0064167-RA	FBti0064167
FBtr0479960	FBgn0287611
FBti0060372-RA	FBti0060372
FBti0019852-RA	FBti0019852
FBtr0479961	FBgn0287611
FBti0064116-RA	FBti0064116
FBtr0344022	FBgn0025674
FBti0064170-RA	FBti0064170
FBti0064171-RA	FBti0064171
FBtr0085941	FBgn0025674
FBtr0085942	FBgn0025674
FBtr0306298	FBgn0262885
FBti0064184-RA	FBti0064184
FBti0064185-RA	FBti0064185
FBti0060371-RA	FBti0060371
FBti0060370-RA	FBti0060370
FBti0019246-RA	FBti0019246
FBtr0100407	FBgn0032979
FBtr0085964	FBgn0032979
FBti0060094-RA	FBti0060094
FBti0064196-RA	FBti0064196
FBti0064197-RA	FBti0064197
FBti0064198-RA	FBti0064198
FBti0060159-RA	FBti0060159
FBti0060022-RA	FBti0060022
FBti0064118-RA	FBti0064118
FBtr0334170	FBgn0259683
FBtr0344025	FBgn0259683
FBtr0336971	FBgn0259683
FBti0060156-RA	FBti0060156
FBti0064201-RA	FBti0064201
FBti0060131-RA	FBti0060131
FBti0064202-RA	FBti0064202
FBti0019855-RA	FBti0019855
FBti0060358-RA	FBti0060358
FBti0060056-RA	FBti0060056
FBti0019250-RA	FBti0019250
RR51475_transposable_element-RA	RR51475_transposable_element
FBti0064212-RA	FBti0064212
FBti0019251-RA	FBti0019251
FBti0019857-RA	FBti0019857
FBti0019858-RA	FBti0019858
FBti0059640-RA	FBti0059640
FBtr0331296	FBgn0264265
FBti0064218-RA	FBti0064218
FBti0060126-RA	FBti0060126
FBtr0331295	FBgn0032987
FBtr0085961	FBgn0032987
FBtr0345541	FBgn0032987
FBti0060173-RA	FBti0060173
FBti0060176-RA	FBti0060176
FBti0060598-RA	FBti0060598
FBti0019862-RA	FBti0019862
FBti0060415-RA	FBti0060415
FBti0059711-RA	FBti0059711
FBti0019864-RA	FBti0019864
FBti0060414-RA	FBti0060414
FBti0060633-RA	FBti0060633
FBti0060705-RA	FBti0060705
FBti0060413-RA	FBti0060413
FBti0060677-RA	FBti0060677
FBti0060639-RA	FBti0060639
FBti0061176-RA	FBti0061176
FBti0060584-RA	FBti0060584
FBti0060174-RA	FBti0060174
FBti0060600-RA	FBti0060600
FBti0060690-RA	FBti0060690
FBti0019254-RA	FBti0019254
FBti0060590-RA	FBti0060590
FBti0060629-RA	FBti0060629
FBti0060706-RA	FBti0060706
FBti0060186-RA	FBti0060186
FBti0060396-RA	FBti0060396
FBti0059654-RA	FBti0059654
FBti0019866-RA	FBti0019866
FBti0059648-RA	FBti0059648
FBti0060192-RA	FBti0060192
FBti0060392-RA	FBti0060392
FBti0060614-RA	FBti0060614
FBti0059712-RA	FBti0059712
FBti0019868-RA	FBti0019868
FBti0060615-RA	FBti0060615
FBti0060679-RA	FBti0060679
FBti0019870-RA	FBti0019870
FBti0019874-RA	FBti0019874
FBti0060195-RA	FBti0060195
FBti0019876-RA	FBti0019876
FBti0060587-RA	FBti0060587
FBti0060624-RA	FBti0060624
FBti0060588-RA	FBti0060588
FBti0060196-RA	FBti0060196
FBti0060618-RA	FBti0060618
FBti0019262-RA	FBti0019262
FBti0061137-RA	FBti0061137
FBti0061179-RA	FBti0061179
FBti0061174-RA	FBti0061174
FBti0019878-RA	FBti0019878
FBti0059652-RA	FBti0059652
FBti0059656-RA	FBti0059656
FBti0059642-RA	FBti0059642
FBti0059647-RA	FBti0059647
FBti0059651-RA	FBti0059651
FBti0059653-RA	FBti0059653
FBti0061155-RA	FBti0061155
FBti0019265-RA	FBti0019265
FBti0019264-RA	FBti0019264
FBti0059776-RA	FBti0059776
FBti0019882-RA	FBti0019882
FBti0060708-RA	FBti0060708
FBti0060716-RA	FBti0060716
FBti0060623-RA	FBti0060623
FBti0060658-RA	FBti0060658
FBti0061158-RA	FBti0061158
FBti0060661-RA	FBti0060661
FBti0060586-RA	FBti0060586
FBti0060653-RA	FBti0060653
FBti0060682-RA	FBti0060682
FBti0060684-RA	FBti0060684
FBti0060686-RA	FBti0060686
FBti0060688-RA	FBti0060688
FBti0060689-RA	FBti0060689
FBti0060540-RA	FBti0060540
FBti0215082-RA	FBti0215082
FBti0215083-RA	FBti0215083
FBti0215084-RA	FBti0215084
FBtr0344793	FBgn0064225
FBtr0332633	FBgn0064225
FBtr0111129	FBgn0064225
FBtr0111132	FBgn0064225
FBtr0309749	FBgn0082980
FBti0215085-RA	FBti0215085
RR49033_transposable_element-RA	RR49033_transposable_element
FBtr0111230	FBgn0058006
FBti0215087-RA	FBti0215087
FBtr0333244	FBgn0264548
FBtr0344027	FBgn0264548
FBtr0111232	FBgn0058439
FBtr0111233	FBgn0058439
FBtr0479990	FBgn0262947
FBtr0479989	FBgn0262947
FBti0215088-RA	FBti0215088
FBtr0347083	FBgn0058005
FBtr0331165	FBgn0250907
FBtr0331166	FBgn0250907
FBtr0111127	FBgn0250907
RR49017_transposable_element-RA	RR49017_transposable_element
FBtr0111241	FBgn0086683
FBtr0111239	FBgn0086683
FBtr0111240	FBgn0086683
FBtr0300702	FBgn0039958
FBtr0344847	FBgn0039958
FBtr0113704	FBgn0039958
FBtr0113705	FBgn0039958
FBtr0300703	FBgn0039958
FBtr0300704	FBgn0039958
FBti0215351-RA	FBti0215351
RR48348_transposable_element-RA	RR48348_transposable_element
FBtr0113781	FBgn0267976
FBtr0302459	FBgn0260435
RR44129_transposable_element-RA	RR44129_transposable_element
FBti0215093-RA	FBti0215093
RR00128_transposable_element-RA	RR00128_transposable_element
FBti0215095-RA	FBti0215095
FBtr0346766	FBgn0267428
RR48340_transposable_element-RA	RR48340_transposable_element
RR48354_transposable_element-RA	RR48354_transposable_element
FBti0215096-RA	FBti0215096
FBti0215097-RA	FBti0215097
FBti0215273-RA	FBti0215273
FBti0215098-RA	FBti0215098
FBtr0452096	FBgn0284080
RR48313_transposable_element-RA	RR48313_transposable_element
FBti0215383-RA	FBti0215383
FBtr0113703	FBgn0003256
FBtr0113701	FBgn0003256
FBtr0113700	FBgn0003256
FBtr0113702	FBgn0003256
FBtr0329919	FBgn0003256
FBtr0329920	FBgn0003256
FBtr0345337	FBgn0003256
RR41928_transposable_element-RA	RR41928_transposable_element
FBti0215102-RA	FBti0215102
FBtr0334741	FBgn0261505
FBtr0302396	FBgn0261505
FBtr0334740	FBgn0085732
FBtr0334739	FBgn0085732
FBtr0302397	FBgn0085732
FBtr0113827	FBgn0058191
FBtr0113824	FBgn0058191
FBtr0113826	FBgn0058191
FBtr0113825	FBgn0058191
FBtr0334735	FBgn0058191
FBtr0114030	FBgn0262123
FBtr0114029	FBgn0262123
FBti0215314-RA	FBti0215314
FBti0215105-RA	FBti0215105
FBti0215107-RA	FBti0215107
FBti0215109-RA	FBti0215109
FBti0215110-RA	FBti0215110
FBti0215113-RA	FBti0215113
